資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220408,5395,6,7,151090,7.99
20220408,5395,7,2,66608,3.52
20220408,5395,8,1,42021,2.22
20220408,5395,9,1,65804,3.48
20220408,5395,10,2,314448,16.63
20220408,5395,11,1,290551,15.37
20220408,5395,12,0,0,0.00
20220408,5395,13,0,0,0.00
20220408,5395,14,0,0,0.00
20220408,5395,15,0,0,0.00
20220408,5395,16,0,0,0.00
20220408,5395,17,2308,1890233,100.00
20220408,5398,1,10250,248802,0.49
20220408,5398,2,778,1777692,3.55
20220408,5398,3,155,1243476,2.48
20220408,5398,4,46,580210,1.16
20220408,5398,5,43,770613,1.54
20220408,5398,6,39,990725,1.98
20220408,5398,7,29,1040274,2.08
20220408,5398,8,24,1127077,2.25
20220408,5398,9,45,3082679,6.17
20220408,5398,10,23,3258000,6.52
20220408,5398,11,17,4733490,9.47
20220408,5398,12,7,3817148,7.64
20220408,5398,13,1,712424,1.42
20220408,5398,14,3,2735844,5.47
20220408,5398,15,9,23832006,47.71
20220408,5398,16,0,0,0.00
20220408,5398,17,11469,49950460,100.00
20220408,5403,1,2266,649833,0.91
20220408,5403,2,3794,7912555,11.16
20220408,5403,3,661,4578676,6.45
20220408,5403,4,272,3309541,4.66
20220408,5403,5,121,2138659,3.01
20220408,5403,6,108,2611308,3.68
20220408,5403,7,52,1788522,2.52
20220408,5403,8,33,1465706,2.06
20220408,5403,9,82,5893240,8.31
20220408,5403,10,38,5190591,7.32
20220408,5403,11,17,4843642,6.83
20220408,5403,12,8,4189384,5.90
20220408,5403,13,3,1931066,2.72
20220408,5403,14,4,3506344,4.94
20220408,5403,15,12,20883978,29.45
20220408,5403,16,0,0,0.00
20220408,5403,17,7471,70893045,100.00
20220408,5410,1,23779,798438,0.90
20220408,5410,2,6512,13577564,15.41
20220408,5410,3,1191,9346366,10.60
20220408,5410,4,404,5047086,5.72
20220408,5410,5,229,4219120,4.78
20220408,5410,6,201,5054501,5.73
20220408,5410,7,83,2962840,3.36
20220408,5410,8,69,3204261,3.63
20220408,5410,9,110,7753450,8.80
20220408,5410,10,40,5902324,6.69
20220408,5410,11,14,3746409,4.25
20220408,5410,12,1,593449,0.67
20220408,5410,13,4,2747821,3.11
20220408,5410,14,5,4675188,5.30
20220408,5410,15,6,18471806,20.96
20220408,5410,16,0,0,0.00
20220408,5410,17,32648,88100623,100.00
20220408,5414,1,3054,1095494,1.59
20220408,5414,2,1232,3031383,4.41
20220408,5414,3,409,3116342,4.54
20220408,5414,4,139,1779790,2.59
20220408,5414,5,88,1621015,2.36
20220408,5414,6,80,1991551,2.90
20220408,5414,7,46,1645526,2.39
20220408,5414,8,24,1108425,1.61
20220408,5414,9,58,4410458,6.43
20220408,5414,10,36,5134353,7.48
20220408,5414,11,13,3359622,4.89
20220408,5414,12,8,3864689,5.63
20220408,5414,13,2,1422168,2.07
20220408,5414,14,4,3564530,5.19
20220408,5414,15,6,31438571,45.83
20220408,5414,16,0,0,0.00
20220408,5414,17,5199,68583917,100.00
20220408,5425,1,21498,1202537,0.45
20220408,5425,2,29397,52013974,19.74
20220408,5425,3,2095,16780893,6.36
20220408,5425,4,530,6900150,2.61
20220408,5425,5,312,5835229,2.21
20220408,5425,6,215,5540083,2.10
20220408,5425,7,114,4143986,1.57
20220408,5425,8,82,3850814,1.46
20220408,5425,9,132,9556206,3.62
20220408,5425,10,69,10015375,3.80
20220408,5425,11,38,10422163,3.95
20220408,5425,12,20,9594598,3.64
20220408,5425,13,9,6324000,2.40
20220408,5425,14,12,10478131,3.97
20220408,5425,15,38,110827347,42.06
20220408,5425,16,0,0,0.00
20220408,5425,17,54561,263485486,100.00
20220408,5426,1,19704,1156482,0.80
20220408,5426,2,5096,10539048,7.32
20220408,5426,3,958,7313021,5.08
20220408,5426,4,353,4371830,3.04
20220408,5426,5,203,3758162,2.61
20220408,5426,6,184,4618568,3.21
20220408,5426,7,81,2906926,2.02
20220408,5426,8,61,2792975,1.94
20220408,5426,9,91,6349066,4.41
20220408,5426,10,49,7124348,4.95
20220408,5426,11,18,5500361,3.82
20220408,5426,12,4,1917001,1.33
20220408,5426,13,7,4779756,3.32
20220408,5426,14,0,0,0.00
20220408,5426,15,18,80672456,56.10
20220408,5426,16,0,0,0.00
20220408,5426,17,26827,143800000,100.00
20220408,5432,1,3384,458181,2.21
20220408,5432,2,371,662674,3.20
20220408,5432,3,41,318743,1.54
20220408,5432,4,10,125902,0.60
20220408,5432,5,9,165000,0.79
20220408,5432,6,5,121771,0.58
20220408,5432,7,7,256000,1.23
20220408,5432,8,3,127000,0.61
20220408,5432,9,4,249000,1.20
20220408,5432,10,5,606001,2.92
20220408,5432,11,2,559499,2.70
20220408,5432,12,1,495500,2.39
20220408,5432,13,0,0,0.00
20220408,5432,14,1,910000,4.39
20220408,5432,15,4,15632533,75.56
20220408,5432,16,0,0,0.00
20220408,5432,17,3847,20687804,100.00
20220408,5434,1,14469,1379991,0.75
20220408,5434,2,9143,17224247,9.47
20220408,5434,3,1146,8471465,4.66
20220408,5434,4,435,5407666,2.97
20220408,5434,5,225,4004074,2.20
20220408,5434,6,223,5483960,3.01
20220408,5434,7,94,3287942,1.80
20220408,5434,8,76,3469165,1.90
20220408,5434,9,138,9817597,5.40
20220408,5434,10,66,9122498,5.02
20220408,5434,11,52,15298435,8.41
20220408,5434,12,25,12590513,6.92
20220408,5434,13,12,8607571,4.73
20220408,5434,14,10,8848468,4.86
20220408,5434,15,27,68685975,37.80
20220408,5434,16,0,0,0.00
20220408,5434,17,26141,181699567,100.00
20220408,5438,1,21817,300082,0.26
20220408,5438,2,2005,4205045,3.73
20220408,5438,3,357,2783011,2.47
20220408,5438,4,101,1254879,1.11
20220408,5438,5,76,1395011,1.23
20220408,5438,6,63,1604776,1.42
20220408,5438,7,26,943951,0.83
20220408,5438,8,21,949529,0.84
20220408,5438,9,43,3057722,2.71
20220408,5438,10,21,3108524,2.76
20220408,5438,11,5,1474659,1.31
20220408,5438,12,4,2078839,1.84
20220408,5438,13,3,1944000,1.72
20220408,5438,14,0,0,0.00
20220408,5438,15,10,87436537,77.69
20220408,5438,16,0,0,0.00
20220408,5438,17,24552,112536565,100.00
20220408,5439,1,6822,563017,0.60
20220408,5439,2,6787,13070071,14.05
20220408,5439,3,898,6673572,7.17
20220408,5439,4,306,3762758,4.04
20220408,5439,5,133,2364334,2.54
20220408,5439,6,144,3588440,3.85
20220408,5439,7,57,1969921,2.11
20220408,5439,8,43,1939351,2.08
20220408,5439,9,59,4049318,4.35
20220408,5439,10,45,6024532,6.47
20220408,5439,11,37,10649020,11.45
20220408,5439,12,8,3990955,4.29
20220408,5439,13,6,3936557,4.23
20220408,5439,14,3,2809981,3.02
20220408,5439,15,10,27583925,29.66
20220408,5439,16,0,0,0.00
20220408,5439,17,15358,92975752,100.00
20220408,5442,1,1408,258896,0.39
20220408,5442,2,2012,5030087,7.65
20220408,5442,3,635,5492086,8.36
20220408,5442,4,179,2353494,3.58
20220408,5442,5,223,4290998,6.53
20220408,5442,6,127,3431419,5.22
20220408,5442,7,63,2388803,3.63
20220408,5442,8,77,3711758,5.65
20220408,5442,9,125,9509350,14.47
20220408,5442,10,48,7148940,10.88
20220408,5442,11,33,9156591,13.94
20220408,5442,12,5,2574326,3.91
20220408,5442,13,2,1343199,2.04
20220408,5442,14,0,0,0.00
20220408,5442,15,5,8989047,13.68
20220408,5442,16,0,0,0.00
20220408,5442,17,4942,65678994,100.00
20220408,5443,1,20252,1235047,0.74
20220408,5443,2,13796,28936531,17.52
20220408,5443,3,2062,16584867,10.04
20220408,5443,4,570,7383814,4.47
20220408,5443,5,388,7174190,4.34
20220408,5443,6,276,7098990,4.29
20220408,5443,7,112,4042552,2.44
20220408,5443,8,85,3947968,2.39
20220408,5443,9,134,9635254,5.83
20220408,5443,10,42,5729231,3.46
20220408,5443,11,33,8990352,5.44
20220408,5443,12,11,5717432,3.46
20220408,5443,13,1,693000,0.41
20220408,5443,14,1,896563,0.54
20220408,5443,15,6,57070353,34.55
20220408,5443,16,0,0,0.00
20220408,5443,17,37769,165136144,100.00
20220408,5450,1,9718,297340,0.24
20220408,5450,2,1422,3204455,2.61
20220408,5450,3,291,2398957,1.96
20220408,5450,4,89,1140623,0.93
20220408,5450,5,77,1415865,1.15
20220408,5450,6,62,1597308,1.30
20220408,5450,7,45,1620789,1.32
20220408,5450,8,37,1736273,1.41
20220408,5450,9,57,4060908,3.31
20220408,5450,10,28,3967000,3.24
20220408,5450,11,9,2500007,2.04
20220408,5450,12,3,1566760,1.28
20220408,5450,13,3,2107000,1.72
20220408,5450,14,0,0,0.00
20220408,5450,15,6,94778965,77.43
20220408,5450,16,0,0,0.00
20220408,5450,17,11847,122392250,100.00
20220408,5452,1,18812,1085407,0.72
20220408,5452,2,7543,16462981,11.06
20220408,5452,3,1268,10104542,6.79
20220408,5452,4,424,5411301,3.63
20220408,5452,5,288,5369088,3.60
20220408,5452,6,245,6289906,4.22
20220408,5452,7,91,3270236,2.19
20220408,5452,8,57,2651604,1.78
20220408,5452,9,116,8326389,5.59
20220408,5452,10,55,7462936,5.01
20220408,5452,11,28,8103974,5.44
20220408,5452,12,9,4735359,3.18
20220408,5452,13,0,0,0.00
20220408,5452,14,0,0,0.00
20220408,5452,15,11,69489946,46.71
20220408,5452,16,0,0,0.00
20220408,5452,17,28947,148763669,100.00
20220408,5455,1,3840,382928,0.58
20220408,5455,2,318,645740,0.98
20220408,5455,3,43,307376,0.46
20220408,5455,4,23,284180,0.43
20220408,5455,5,10,173692,0.26
20220408,5455,6,11,270239,0.41
20220408,5455,7,3,100850,0.15
20220408,5455,8,1,46000,0.07
20220408,5455,9,13,930423,1.42
20220408,5455,10,3,491035,0.74
20220408,5455,11,2,600626,0.91
20220408,5455,12,0,0,0.00
20220408,5455,13,2,1236300,1.88
20220408,5455,14,0,0,0.00
20220408,5455,15,5,60032424,91.65
20220408,5455,16,0,0,0.00
20220408,5455,17,4274,65501813,100.00
20220408,5457,1,3100,600377,0.35
20220408,5457,2,10248,20330887,11.93
20220408,5457,3,1259,9983136,5.86
20220408,5457,4,391,5008785,2.94
20220408,5457,5,208,3841053,2.25
20220408,5457,6,165,4222004,2.47
20220408,5457,7,79,2860917,1.68
20220408,5457,8,64,2969110,1.74
20220408,5457,9,93,6447529,3.78
20220408,5457,10,36,5260000,3.08
20220408,5457,11,26,7710405,4.52
20220408,5457,12,9,4427000,2.59
20220408,5457,13,8,5484121,3.22
20220408,5457,14,1,872000,0.51
20220408,5457,15,12,90262576,53.00
20220408,5457,16,0,0,0.00
20220408,5457,17,15699,170279900,100.00
20220408,5460,1,8036,955047,1.62
20220408,5460,2,1486,3641091,6.19
20220408,5460,3,368,2844044,4.83
20220408,5460,4,120,1488847,2.53
20220408,5460,5,107,1863999,3.17
20220408,5460,6,103,2572591,4.37
20220408,5460,7,55,1873205,3.18
20220408,5460,8,30,1366423,2.32
20220408,5460,9,61,4367891,7.43
20220408,5460,10,34,4793778,8.15
20220408,5460,11,18,5341153,9.08
20220408,5460,12,12,6046274,10.28
20220408,5460,13,6,3988795,6.78
20220408,5460,14,2,1735640,2.95
20220408,5460,15,8,15899352,27.04
20220408,5460,16,0,0,0.00
20220408,5460,17,10446,58778130,100.00
20220408,5464,1,3229,472587,0.66
20220408,5464,2,3132,6399250,9.00
20220408,5464,3,437,3514387,4.94
20220408,5464,4,120,1541672,2.16
20220408,5464,5,84,1560608,2.19
20220408,5464,6,72,1907491,2.68
20220408,5464,7,41,1480165,2.08
20220408,5464,8,22,1029050,1.44
20220408,5464,9,49,3519426,4.95
20220408,5464,10,27,3729811,5.24
20220408,5464,11,12,3295591,4.63
20220408,5464,12,2,1043206,1.46
20220408,5464,13,3,2277679,3.20
20220408,5464,14,5,4677254,6.58
20220408,5464,15,8,34623313,48.71
20220408,5464,16,0,0,0.00
20220408,5464,17,7243,71071490,100.00
20220408,5465,1,1565,747008,0.50
20220408,5465,2,1244,3131214,2.12
20220408,5465,3,395,3045234,2.06
20220408,5465,4,119,1489216,1.00
20220408,5465,5,82,1438423,0.97
20220408,5465,6,96,2398161,1.62
20220408,5465,7,52,1823146,1.23
20220408,5465,8,27,1244041,0.84
20220408,5465,9,62,4486288,3.03
20220408,5465,10,37,5048022,3.41
20220408,5465,11,22,6854688,4.64
20220408,5465,12,6,2904935,1.96
20220408,5465,13,6,4183114,2.83
20220408,5465,14,4,3729514,2.52
20220408,5465,15,10,105159625,71.20
20220408,5465,16,0,0,0.00
20220408,5465,17,3727,147682629,100.00
20220408,5467,1,1037,367751,0.42
20220408,5467,2,503,1171478,1.36
20220408,5467,3,133,991194,1.15
20220408,5467,4,55,692260,0.80
20220408,5467,5,43,790043,0.91
20220408,5467,6,30,764222,0.88
20220408,5467,7,18,627202,0.72
20220408,5467,8,10,469489,0.54
20220408,5467,9,28,2113503,2.45
20220408,5467,10,12,1631574,1.89
20220408,5467,11,9,2412627,2.80
20220408,5467,12,2,1003881,1.16
20220408,5467,13,4,2587579,3.01
20220408,5467,14,1,868144,1.00
20220408,5467,15,5,69471626,80.81
20220408,5467,16,0,0,0.00
20220408,5467,17,1890,85962573,100.00
20220408,5468,1,2972,466818,1.67
20220408,5468,2,1365,2695553,9.68
20220408,5468,3,199,1566727,5.63
20220408,5468,4,52,661632,2.37
20220408,5468,5,31,565618,2.03
20220408,5468,6,29,747605,2.68
20220408,5468,7,14,506472,1.82
20220408,5468,8,14,651124,2.34
20220408,5468,9,29,1892906,6.80
20220408,5468,10,9,1192030,4.28
20220408,5468,11,5,1342672,4.82
20220408,5468,12,3,1553000,5.58
20220408,5468,13,1,759277,2.72
20220408,5468,14,1,919000,3.30
20220408,5468,15,1,12302475,44.21
20220408,5468,16,0,0,0.00
20220408,5468,17,4725,27822909,100.00
20220408,5469,1,9470,1294856,0.24
20220408,5469,2,19458,40066897,7.58
20220408,5469,3,3046,24254331,4.58
20220408,5469,4,956,12056495,2.28
20220408,5469,5,597,11123273,2.10
20220408,5469,6,486,12209908,2.31
20220408,5469,7,246,8780844,1.66
20220408,5469,8,139,6509282,1.23
20220408,5469,9,304,21705398,4.10
20220408,5469,10,110,15373365,2.90
20220408,5469,11,57,15853405,3.00
20220408,5469,12,19,9368755,1.77
20220408,5469,13,11,7552124,1.42
20220408,5469,14,6,5241103,0.99
20220408,5469,15,43,337051316,63.78
20220408,5469,16,0,0,0.00
20220408,5469,17,34948,528441352,100.00
20220408,5471,1,14377,837305,0.49
20220408,5471,2,25660,45729481,27.23
20220408,5471,3,2038,16173030,9.63
20220408,5471,4,477,6124556,3.64
20220408,5471,5,272,5072089,3.02
20220408,5471,6,221,5722958,3.40
20220408,5471,7,109,3928552,2.34
20220408,5471,8,60,2762450,1.64
20220408,5471,9,109,7988584,4.75
20220408,5471,10,54,7412144,4.41
20220408,5471,11,42,11995313,7.14
20220408,5471,12,11,5647134,3.36
20220408,5471,13,8,5518506,3.28
20220408,5471,14,3,2875574,1.71
20220408,5471,15,17,40089386,23.88
20220408,5471,16,0,0,0.00
20220408,5471,17,43458,167877062,100.00
20220408,5473,1,1700,397312,12.68
20220408,5473,2,760,1500719,47.90
20220408,5473,3,74,555450,17.73
20220408,5473,4,13,173550,5.54
20220408,5473,5,11,206310,6.58
20220408,5473,6,10,251200,8.01
20220408,5473,7,0,0,0.00
20220408,5473,8,1,48000,1.53
20220408,5473,9,0,0,0.00
20220408,5473,10,0,0,0.00
20220408,5473,11,0,0,0.00
20220408,5473,12,0,0,0.00
20220408,5473,13,0,0,0.00
20220408,5473,14,0,0,0.00
20220408,5473,15,0,0,0.00
20220408,5473,16,0,0,0.00
20220408,5473,17,2569,3132541,100.00
20220408,5474,1,1388,245787,0.60
20220408,5474,2,2990,5825378,14.43
20220408,5474,3,330,2368031,5.86
20220408,5474,4,107,1347200,3.33
20220408,5474,5,33,578204,1.43
20220408,5474,6,31,754000,1.86
20220408,5474,7,20,718956,1.78
20220408,5474,8,10,433200,1.07
20220408,5474,9,18,1284796,3.18
20220408,5474,10,5,772290,1.91
20220408,5474,11,3,785273,1.94
20220408,5474,12,1,500897,1.24
20220408,5474,13,1,603180,1.49
20220408,5474,14,2,1896126,4.69
20220408,5474,15,6,22242626,55.11
20220408,5474,16,0,0,0.00
20220408,5474,17,4945,40355944,100.00
20220408,5475,1,8019,1396930,1.09
20220408,5475,2,12634,27853026,21.90
20220408,5475,3,2263,18110388,14.24
20220408,5475,4,655,8502783,6.68
20220408,5475,5,426,7909946,6.22
20220408,5475,6,364,9489242,7.46
20220408,5475,7,148,5299968,4.16
20220408,5475,8,92,4317701,3.39
20220408,5475,9,161,11334785,8.91
20220408,5475,10,59,8304737,6.53
20220408,5475,11,22,6118519,4.81
20220408,5475,12,8,3874827,3.04
20220408,5475,13,0,0,0.00
20220408,5475,14,1,820000,0.64
20220408,5475,15,3,13794165,10.85
20220408,5475,16,0,0,0.00
20220408,5475,17,24855,127127017,100.00
20220408,5478,1,16271,556057,0.43
20220408,5478,2,7417,12841308,10.07
20220408,5478,3,616,4488539,3.52
20220408,5478,4,191,2318042,1.81
20220408,5478,5,89,1559336,1.22
20220408,5478,6,74,1818407,1.42
20220408,5478,7,48,1709752,1.34
20220408,5478,8,16,742858,0.58
20220408,5478,9,38,2597452,2.03
20220408,5478,10,24,3367585,2.64
20220408,5478,11,22,6253101,4.90
20220408,5478,12,15,7253761,5.69
20220408,5478,13,2,1345000,1.05
20220408,5478,14,6,5471323,4.29
20220408,5478,15,21,75151811,58.95
20220408,5478,16,0,0,0.00
20220408,5478,17,24850,127474332,100.00
20220408,5481,1,19839,1243805,1.69
20220408,5481,2,3003,6047725,8.23
20220408,5481,3,458,3687843,5.02
20220408,5481,4,139,1760325,2.39
20220408,5481,5,103,1869375,2.54
20220408,5481,6,101,2535832,3.45
20220408,5481,7,41,1474977,2.00
20220408,5481,8,33,1527778,2.08
20220408,5481,9,54,3930955,5.35
20220408,5481,10,28,3764135,5.12
20220408,5481,11,19,5326633,7.25
20220408,5481,12,3,1328245,1.80
20220408,5481,13,4,2724418,3.71
20220408,5481,14,2,1891599,2.57
20220408,5481,15,12,34289246,46.71
20220408,5481,16,0,0,0.00
20220408,5481,17,23839,73402891,100.00
20220408,5483,1,42516,4665297,0.79
20220408,5483,2,41307,73461560,12.53
20220408,5483,3,3422,26082299,4.44
20220408,5483,4,956,12104127,2.06
20220408,5483,5,516,9454971,1.61
20220408,5483,6,495,12343380,2.10
20220408,5483,7,209,7485133,1.27
20220408,5483,8,123,5644033,0.96
20220408,5483,9,246,17713675,3.02
20220408,5483,10,120,17007748,2.90
20220408,5483,11,76,21073086,3.59
20220408,5483,12,38,18511762,3.15
20220408,5483,13,24,16558846,2.82
20220408,5483,14,12,10916660,1.86
20220408,5483,15,87,333199074,56.83
20220408,5483,16,0,0,0.00
20220408,5483,17,90147,586221651,100.00
20220408,5484,1,7117,809109,1.21
20220408,5484,2,2654,4433284,6.63
20220408,5484,3,324,2268167,3.39
20220408,5484,4,128,1551833,2.32
20220408,5484,5,76,1356666,2.03
20220408,5484,6,80,1954502,2.92
20220408,5484,7,40,1393438,2.08
20220408,5484,8,41,1846693,2.76
20220408,5484,9,59,4067738,6.08
20220408,5484,10,29,4011783,6.00
20220408,5484,11,22,6124564,9.16
20220408,5484,12,6,2864318,4.28
20220408,5484,13,3,2094007,3.13
20220408,5484,14,2,1700812,2.54
20220408,5484,15,10,30324086,45.39
20220408,5484,16,0,0,0.00
20220408,5484,17,10591,66801000,100.00
20220408,5487,1,6583,150430,0.62
20220408,5487,2,677,1363984,5.66
20220408,5487,3,96,739304,3.07
20220408,5487,4,30,381543,1.58
20220408,5487,5,25,461200,1.91
20220408,5487,6,20,498284,2.07
20220408,5487,7,12,425858,1.76
20220408,5487,8,10,468687,1.94
20220408,5487,9,21,1540693,6.40
20220408,5487,10,11,1704500,7.08
20220408,5487,11,6,1973926,8.20
20220408,5487,12,1,549000,2.28
20220408,5487,13,3,1862654,7.74
20220408,5487,14,4,3464453,14.39
20220408,5487,15,4,8478000,35.23
20220408,5487,16,0,0,0.00
20220408,5487,17,7503,24062516,100.00
20220408,5488,1,17859,334802,0.36
20220408,5488,2,3671,8559177,9.34
20220408,5488,3,985,7938485,8.66
20220408,5488,4,272,3438018,3.75
20220408,5488,5,185,3464916,3.78
20220408,5488,6,174,4451767,4.86
20220408,5488,7,83,2969653,3.24
20220408,5488,8,58,2686974,2.93
20220408,5488,9,109,7814818,8.53
20220408,5488,10,47,6551106,7.15
20220408,5488,11,22,5737561,6.26
20220408,5488,12,9,4704374,5.13
20220408,5488,13,3,2054569,2.24
20220408,5488,14,1,837000,0.91
20220408,5488,15,13,30042904,32.80
20220408,5488,16,0,0,0.00
20220408,5488,17,23491,91586124,100.00
20220408,5489,1,1088,186202,0.18
20220408,5489,2,1251,2663288,2.59
20220408,5489,3,210,1607053,1.56
20220408,5489,4,89,1106817,1.07
20220408,5489,5,74,1337795,1.30
20220408,5489,6,57,1416054,1.37
20220408,5489,7,20,712384,0.69
20220408,5489,8,27,1251642,1.21
20220408,5489,9,38,2682231,2.61
20220408,5489,10,25,3460972,3.36
20220408,5489,11,8,2146640,2.09
20220408,5489,12,3,1483710,1.44
20220408,5489,13,0,0,0.00
20220408,5489,14,2,1692953,1.64
20220408,5489,15,9,80958700,78.82
20220408,5489,16,0,0,0.00
20220408,5489,17,2901,102706441,100.00
20220408,5490,1,27136,713824,0.74
20220408,5490,2,7510,15399452,16.00
20220408,5490,3,1023,8191311,8.51
20220408,5490,4,321,4153340,4.31
20220408,5490,5,197,3637539,3.78
20220408,5490,6,177,4552709,4.73
20220408,5490,7,83,2952687,3.06
20220408,5490,8,57,2625798,2.72
20220408,5490,9,98,6958221,7.23
20220408,5490,10,44,6223852,6.46
20220408,5490,11,29,8136420,8.45
20220408,5490,12,9,4281085,4.44
20220408,5490,13,0,0,0.00
20220408,5490,14,2,1753000,1.82
20220408,5490,15,10,26633863,27.68
20220408,5490,16,0,0,0.00
20220408,5490,17,36696,96213101,100.00
20220408,5492,1,1175,194132,0.27
20220408,5492,2,203,404770,0.56
20220408,5492,3,25,164684,0.23
20220408,5492,4,6,74886,0.10
20220408,5492,5,6,102834,0.14
20220408,5492,6,2,56630,0.07
20220408,5492,7,0,0,0.00
20220408,5492,8,0,0,0.00
20220408,5492,9,0,0,0.00
20220408,5492,10,0,0,0.00
20220408,5492,11,0,0,0.00
20220408,5492,12,0,0,0.00
20220408,5492,13,0,0,0.00
20220408,5492,14,0,0,0.00
20220408,5492,15,1,70463021,98.60
20220408,5492,16,0,0,0.00
